area,energy
10900.8406753,131.960104364
101502.586316,99.6395358142
17828.5398387,94.3550472483
33096.5513845,70.4551110881
190489.012908,99.1240771393
28984.6563498,72.7372791842
2546063.7777,98.2542794499
1365.83295194,101.282636501
1764140.66227,76.5705666136
522181.956906,97.3719454399
1077444.10856,93.6394663899
663798.606216,70.168298772
36625.7418266,94.3008446214
1432127.64781,132.153622281
1259494.82898,84.4866148533
852615.938372,105.013763036
5577339.78131,122.028356353
232186.395091,96439.0172877
9441.25220038,101.308602656
128255.252438,68.5979249757
5543.23097202,109.466755572
16990.872779,98.8501966342
9796272.90698,102.429150108
122365.934573,72.2776011757
4734339.02622,102.037209449
10268277.0953,85.6964337938
266925.750041,95.0651415598
776723.301377,103.26896654
362292.059622,88.6428700731
776853.057537,70.8850286407
1880627.30541,133.717186336
487756.338562,90.861593858
155066.004039,158.268760781
3261.41662386,106.445312104
536903.217358,69.5760125677
1185338.51439,138.644089397
1920433.83676,141.204016008
13389.0520467,71.4173124492
5811426.39011,133.722025574
32015.4685824,54.9156318408
70391.3956947,85.4845334631
2063685.04406,114.552534569
206859.575189,92.011956275
240940.802904,87.7322553809
48377.9077056,95.0874152612
27106.6493293,62.2279622284
212439.740439,76.0866701284
1001630.37744,135.898830229
185574.990015,105.660204902
141444.695685,111.198772181
24580.9888519,55.3213900383
1282758.05366,125.4573891
634064.589627,95.3715572636
3960814.88077,98.2037852514
60190.916493,59.2663423681
11539501.1771,111.9426744
650510.241682,63.7749045679
253741.062579,113.864003016
17134780.6144,98.7464347598
11545.3936221,99.7612878707
17574.8785233,86.7009811919
4965067.00011,99.9282724709
3391233.23361,94.0797352903
709303.230559,111.64895836
6756.18028472,90.504828206
20538474.1727,86.6990189664
220368.271874,87.4601000652
511277.08731,117.959502245
73564.8553546,116.597582904
1544580.45692,69.3821168869
1316526.93591,129.482474079
9784821.29331,62.056639043
144387.35263,125.261606039
86108.271865,92.1467694786
290365.4534,86.7527847726
32033.9151763,106.456525819
73766.3584366,105.496756168
1018032.36316,94.791751738
12926.0784203,115.459357039
2982285.96018,101.830835397
6606832.17927,101.670161877
15008.8760567,100.443128088
7144.61850623,102.24086557
357297.179823,53.2732773735
168945.601884,73.8843022203
2121633.82087,97.4510661368
148343.392095,107.047369834
96114.4864653,48.016485823
10227527.1299,84.266228348
1480370.00013,80.4336823441
1183996.55438,101.996934929
9384983.20562,67.2070389581
298385.854942,118.683837929
32372.9239314,62.0635282313
68007.19304,105.727291379
392440.151483,100.976369343
56490.3610796,81.2551511499
278450.287914,112.763251492
40277.2032353,80.1357991273
187439.148614,121.899127721
24191.4827193,132.009730265
40494346.6608,107.7698815
7825.06578813,64.4927892411
2465277.51,61.0379333823
151276.181407,91.2451870052
31442.6370902,96.2446918959
10996.7319198,95.7850036218
88571.4440122,63.1910745805
14474.2915246,178.105790717
485803.786447,104.066468316
111390.420598,100.853248235
22079.8525476,73.0067636881
8916.8089925,76.0448295597
280659.695352,107.635902028
11618166.3235,57.7031025759
634893.874551,108.059572189
60372.9890363,118.095061241
7182.66743598,89.4472910993
902081.870484,106.916155951
293523.924963,71.2604942473
77960.7894082,112.21804659
31911238.1402,87.6603232655
28076.5239921,72.1387981935
661743.408904,103.793119376
255115.351387,83.3773092495
52755.9811002,95.9967514481
252973.227035,94.7467450519
264311.73394,93.6444678275
157094.982585,88.3746291687
21034.9532291,78.5545658404
183542.953269,66.1989070347
431779.413568,114.140878896
1224.54450636,137.057134621
7958627.27743,52.6124019534
3535835.64293,110.227984106
265557.160525,96.3898500615
494511.390472,55.2562156927
3904.66097524,86.6693842151
18010.4954526,133.080999569
3844422.62084,116.549618774
4121.19787557,85.603924976
91839.6991254,90.533304646
201788.378467,91.5883624535
14248.7880139,114.444128663
39928.5460801,93.7410035662
950022.956305,99.2585955255
7746.37334763,138.759385901
36832.7201031,99.8099940706
140511.933094,82.5677584164
1753273.95202,101.847356381
506536.191692,95.8127932005
664.590732265,65.0763435271
98640.4617357,93.7782310756
8356.32154269,99.1623015346
1009561.96601,31592.2213059
449391.546623,70.3796848814
3591303.13883,77.3845192631
872738.923895,119.053181849
173114.223505,106.209261401
9454373.81377,90.8412254079
402814.322766,97.8469859501
4281.38569518,71.9317862451
701654.145463,112.122092068
92202.2814453,100.852595627
93496.8493183,100.811070518
9085271.40794,67.9945858927
1158106.77762,81.4393204623
113197.480781,52.8603926839
194882.553929,131.68455143
47061.6582202,11201.5758483
227819.449355,100.781546819
1049655.23676,84.3744268651
47073.1167541,96.9701760887
146860.537963,95.647714715
1200982.93196,105.711226557
40355.7091193,117.543758529
99510.1634901,82.5553095056
4106.35137488,76.9198605596
946409.424675,54.3414308403
234203.302878,102.595492441
176174.557459,77.0300641568
83647.908092,146.198162484
337417.883232,78.91364271
852973.418572,105.423337784
1356.30793623,83.4022761183
69012.3644763,89.9920464728
28791.3029105,99.0742635381
2016740.26985,109.275912009
36199.948818,84.4365214895
104523.094102,96.1195258703
1359882.42271,103.265527375
1925.73820864,97.3029455618
5080629.21497,85.6185302461
117060.46417,136.174137997
928187.234872,91.1382143173
8288.71902444,66.3687655106
497091.431863,114.245043982
6209.4453513,61.3431181359
419496.608877,79.4693810521
354355.148306,57.9104072913
6839840.93457,70.9441357556
7785.80402456,65.1266099481
94215.6204726,156.716509844
17786214.3175,108.277901894
164311.398618,91.9840573839
931042.42226,73.3387454673
131082266.304,88.1624614816
2833200.78398,86.2979189759
31108.9054763,78.1580149274
121992.167326,88.2625506396
13430.9588665,76.25395443
11289218.0633,109.05799916
15471.7049305,107.259960551
1166624.79795,91.1370653625
478625.537218,87.9421754618
166930.827039,80.3316445961
6348.06944858,85.9049673845
332576.216806,79.7245285043
201618.470298,96.7866310989
6898.20758444,111.345755922
51444.3826809,103.584187687
392715.583244,83.7075864865
960901.694136,75.0612639068
377095.543283,79.4271605544
8103762.61734,92.2346075213
61496.7534119,71.0719405431
3406.49409794,88.9034794602
1733359.66017,81.8465100123
2477333.00404,104.640598966
9206905.76916,77.0659129482
562256.806952,74.1092687003
189196.833825,69.6644729203
2470470.56514,76.8351562128
58446.5371181,92.5121689659
290300.014067,85.9228801578
5638855.75178,105.418722288
1557165.25759,86.0006675513
488771.322603,97.5306772462
495603.971608,134.370554055
12169.3175639,112.026677043
56994.4922231,88.6940765733
827616.585297,93.7179726843
782929.321831,92.3807585018
10126.6886574,145.173898963
18685.8306726,68.856096003
55185.8534981,75.2503026047
3222.38863429,135.944389916
303647.621582,93.5590978321
710326.681064,104.150359968
455378.90178,89.0453657223
368979.464022,113.10539169
891.950542321,85.8959716533
17263.7607782,85.9501095557
65520.3475402,126.972014159
24969.1575036,98.3124155139
435139.655128,66.3109781394
10270006.2619,69.3690014844
349502.269013,122.480850309
2136992.63036,88.0561468873
177280.278747,111.249666726
229245.076751,56.9943285928
170256.059643,82.1600288075
517564.456149,95.7114475091
1052162.07586,102.99017262
33214.8634174,129.530950811
125574.983402,90.8766620052
899330.864189,110.213998083
73717.5201532,102.526333565
426659982.699,98.1177322898
20095.6950694,100.238398344
36142.282752,73.1034540048
31408.8674028,88.491540483
25667.0521836,139.476632544
2702663.31232,104.043321204
186560.18733,70.0087212176
17394.2083083,70.2845699867
2018029.18358,121.756147161
24549.3760498,155.002939835
1591512.49656,103.726566776
1156963.00226,93.2139759365
5396457.7992,126.676067888
392963.88243,67.3127789256
95461.1824902,132.542997953
450818.79306,93.3552595857
848923.687843,65.0724045392
284274.246551,74.0374169265
616851.19217,79.9070605055
1794078.23686,129.178965395
275064.670167,50.3477269586
183830.346158,103.938639374
1378832.5365,77.5066374989
39039.2718307,159.605629162
503674.474363,87.025570865
4926410.7258,83.2989795918
1399320.28887,107.990030612
2356955.48098,92.5904116437
12106.6358776,84.8704019271
901040.839631,135.923794661
234322.4862,97.7892264066
126977.894422,112.053173922
1520342.29581,92.1540615252
310167.955385,83.3659827252
123519.395747,67.9993879747
1448381.32286,143.798414428
1659.54661608,123.56367072
2045.30864012,104.89304148
203537.524669,54.8627328556
327829.097995,109.262619103
231352.834264,92.9096153465
76059.9155495,119.277433404
2446138.73257,58.523072732
192882.716909,117.59442043
205940.097923,52.898642669
34324335.7417,84.0602974325
1276444.96872,98.8493549388
4850359.59704,67.0590147768
28824.709775,75.1756102093
405164.86208,68.9340519396
10812663.5726,125.961826453
379091.356329,85.0944620015
3749.096591,93.4910052399
1245.88054749,95.4484620675
800098.916041,106.857428079
1319300.19955,94.032711763
107902.399632,68.8462189343
22248.5244561,94.6567889101
4289697.80284,101.18987428
204889.541251,93.8232860324
538855.203664,88.386963634
58078.0410754,104.662465464
162030.54292,113.574408395
135246.176509,92.6334396436
2134115.44786,89.8301087752
898.846530284,66.1411754606
903514.763748,83.958970392
20158048.4901,108.336945507
2689866.30463,91.1675917751
19811544.0208,109.858292574
6348.53535288,116.921256336
1015863.16712,92.3879290595
1200224.72139,110.502921993
19317092.1687,85.4690138088
36488.4494872,87.8625485709
10107.5759983,79.6077741615
3518606.21981,105.424531217
254666.817329,86.462212678
708124.695494,81.1396038277
325648.711564,175.722243981
1305857.85147,109.218444852
31615356.5526,77.6468596841
757424.792212,66.3291456254
2063272.09435,120.303201327
287245.487024,78.0546225326
1422738.2991,98.2903572146
67782.8587837,68.1533386023
13678.2528782,103.973460726
68995.12564,104.441935355
716253.63896,71.8897611005
579309.763447,74.2670091471
47033.3091194,95.1011861673
490461.845039,89.8506695632
9574087.68116,82.9236496761
25640.2051673,107.13908247
206827.810366,60.7654539512
14917816.3805,74.7170540813
118454.814238,54.1502168236
84893.5264551,71.9669581385
1402916.4384,67.8772918066
2586089.0136,131.834098795
6509779.26689,107.130125917
379271.657878,21570.167728
4336.32960794,71.8650919243
13411.6756974,80.6903049546
1131462.5912,126.643475125
174769.258447,72.2574362439
889372.323292,64.5625510874
2077395.8132,104.472192344
27498.1710899,91.6351144795
2588084.2618,99.4867993988
522822.807194,92.5015920514
179028.833272,118.060402514
51055.9672345,81.2107356483
1903588.55393,94.782761857
111714.403779,105.03388359
355087.655526,92.4499710952
31093.5653446,118.574619927
71279.8543029,80.0348438823
107818.364217,94.7112373617
79541.0878239,88.3660001752
239136.502426,77.5710947477
29899.7250989,74.7883368322
14617.5797139,90.3636573004
38005.3078085,83.8956985784
207874.557479,98.200544202
12996195.4858,121.604554597
10665.2682785,110.851949347
2352799.21563,88.9838247046
1363392.48911,76.1345427252
9306430.29391,102.463113061
8074.65101876,99.1402473887
1678.55558237,91.4402682036
16998.3792652,97.6895119676
421914.429263,78.6391259857
231275.057933,85.5322095793
18232.1083216,64.9901188248
68752.9178769,81.3789835381
172775.515722,84.7073482311
18660.9906981,112.041815006
1057136.8345,79.9667835173
172598.295435,95.9650984747
2935.85643607,90.7215611042
9186.32679569,89742.8849372
573434.701435,92.233120158
298440.188788,85.6223883435
4582591.5792,100.555582495
1329586.09287,104.575135083
22475.2305255,111.746413999
1063.27349767,86.3533959037
231610.778386,121.133548168
17777.3345665,80.4551932318
93367.3587821,107.598499263
14801.1922938,58.7565453849
2104507.56801,121.228721279
324035.629878,79.7719265124
1410415.05157,76.47987536
1832056.70538,93.3709781788
222486.646408,20284.2273239
11281.822355,94.1282198543
119453.306914,89.886413257
9028106.82939,64.063732447
402560.562908,99.3380554225
3341943.57517,93.9370728162
21510.2782143,113.971750139
207298.817515,95.9783078196
252280.25228,93.5304645679
200850.979855,94.99738177
11393328.9187,80.5475124742
2306355.84022,123.895261409
14484.7178249,128.901721919
102619.395592,61.1326510448
147904.574552,89.9240477079
57592.488892,126.008060976
27433.6521507,74.4899081318
328216.958197,77.1657247947
5739182.53506,116.646584197
1005200.03853,82.3367117125
5220324.10067,79.3264906479
19099.7152201,111.211667517
2918646.58701,93.0376266916
19508492.7417,90.4193709633
740.660624159,120.820553319
33986.4839558,90.0959796581
191797.914097,69.9975091141
635618.233692,57.4797861852
20263.4185777,89.6721422832
4787158.84995,94.1155297186
1145672.16624,84.0597382096
42286.2233498,125.7732611
116377.823692,95.0599502847
11968805.5159,63.7296013167
331588.403499,102.37772838
1710693.8213,103.274445791
19555.5501024,108.460281368
87311.5492218,97.2505785502
2571185.29945,128.760890313
10395825.4415,78.0322318324
1133067.30846,62.292600502
333438.842204,95.0085840286
5838993.07802,95.3041859015
40610.2591879,60.4250152948
114616.886059,80.4348777109
2181964.05513,70.1105429123
119021.286031,99.6691085025
166923.117842,91.934764291
45961.7638921,106.000628013
20476839.0388,101.203326585
58935.6160738,65.7018770426
131170.582155,97.9439265875
1432962.34165,58.3500113982
2052366.74305,85.4469265889
26364.564868,115.44607486
1488486.54086,96.0187087977
15119.0695337,117.60884384
707686.562916,107.470036096
7528608.88676,126.77833415
17596.647484,114.472133239
798832.424207,74.208504777
5216.87457339,114.788938347
8777360.03459,52.3319512618
2421807.59807,64.8847845629
50977.7759592,121.955953784
2701575.75937,98.7661107522
10084362.2403,101.360140494
15958.1740648,92.2871529878
265845.296374,69.6378730963
363623.396867,106.750426209
28301.8578432,113.517481738
27806.4790134,74.0712276352
13714.7340282,94.7263905886
25540.8163403,116.39995849
109363.186048,92.1299823545
108318.856129,82.9145427677
1227673.83017,99.4246003251
6417966.0112,123.588059704
10546242.2153,117.305208427
49351.950952,90.6368793965
3008739.59934,107.823047604
242148.721505,104.741022175
11182891.5747,113.048431683
137505184.385,137.378226376
7798.13490092,63.2148700953
12100.4038307,90.0282731611
125233.590461,60.8912088527
9417137.42391,100.042483627
1306338.82903,107.963963061
291155.110334,63.9173618111
1860182.34481,84.9332811359
2249899.4099,138.498839198
202324.969684,123.633425358
16991.4833309,70.8101598388
2068483.57398,74.7143902607
13307977.4422,73.5122188431
1027991.61112,95.6310499858
16322496.6192,61.6924849496
2561896.449,64.4702094157
5150.57980878,93.4555539
185070.538052,78.7695931183
85099448.3476,79.5537288822
10758.824189,70.1494472253
355038.770404,108.962067443
17385.9077399,76.2519068555
679395.590518,128.329855225
220161.674602,66.9147892658
1155304.76251,83.2802895921
22609.9364207,127.155979691
30093726.8286,80.9944982307
1334828.2807,119.193763105
893804.569541,77.6268907172
36214.9733044,71.289199145
1386706.55158,111.462819184
56506.1845148,78.9659082531
355982.052344,69.4282953511
53293.9837991,95.7329019798
2661310.48837,84.0811782932
262681.978164,83.9829233392
92670.6675284,65.534903603
25694735.9298,85.3256588368
1892139.55833,71.7195905631
691347.213029,96.4645548252
602575.208208,84.668527463
194820.207884,164.16217503
2092537.15235,87.15446551
505425.54813,68.5934508485
356972.791711,85.9576361621
132634.483551,98.0533061802
144717.887094,98.4445267493
2396548.36235,86.2043653858
291062.266181,83.3106893858
126067.043461,82.2688087288
3046461.95165,76.6798651152
830782.277268,96.34708937
348574.835209,100.855474774
482751234.528,120.037790084
1043556.34292,125.298784347
395616.877292,95.5780430769
173509.812899,80.2744550986
1875.06654076,145.775836254
68353289.2126,78.7955097139
22016022.8114,89.7973746556
605854.078759,88.244067899
7068789.53525,83.1339400389
16107.3108147,66.2763439749
160286.590401,62.1216878253
2669807.0533,102.97190757
17097289.1052,108.300611889
468169.891298,64.2650295466
391680.387977,66.5838742221
1708855.27221,85.3976474683
22061.5948155,63.6256675511
410040.765134,105.022847115
67783.2943177,69.6440622504
4078.75777019,78.5505877973
163106.930587,83.5139227947
719319.123513,53.2096506322
1381838.82067,115.286658497
120423.024991,105.989795363
429159.436093,91.4982009521
118268.154461,105.396774366
15505.9808162,83.741242365
1729121.43617,109.725190079
209540.853286,79.8878218679
103162.826816,75.2387532495
1754650.642,119.108527597
498456.141857,138.952131418
134985.536949,104.385662676
169412.836713,101.09208493
31150.3806726,99.8188889285
757597.226558,104.869567873
647090.391744,75.2707776842
91001.9307769,82.5667558253
333287.296295,77.0489987311
1701719.16271,77.3463761004
26773.591535,84.080082254
5809963.95942,150.356305776
1434325.7971,98.1947096873
2042727.67224,90.7162527988
45767.117562,73.202653621
585945.074003,83.0947264446
1544.4830589,69.6318730922
91928.8458526,83.8550738995
7382152.59832,112.820654126
123264309.458,85.5358661657
52140.2964683,95.9498899724
1028475.43122,92.9023746348
413377.673887,68.2890985252
85695.4988202,90.1021041878
3037.53492689,75.7004929756
47755.010635,63.8777642004
210306.632466,94.4685190631
3772817.02643,80.3690400552
638.800148962,74.8493958629
1518826.71044,140.218841421
182838.158066,137.812051958
2415136.05209,118.224209783
304885.024224,73.4680900456
61376.3067873,98.440182476
104251.480951,92.109659265
10608676.4316,99.6832510645
5820.5671641,76.8778046849
67600.6921477,161.968433279
466073.318374,128.465780436
49989.381999,96.2289840504
111241.389505,110.40589949
18882626.3866,60.1361408888
454.353606645,93.3337086704
11246552.9974,68.0404731501
486.531064041,15202.2937461
1198763.76577,125.044212866
51670.5705563,79.8056566835
23435783.1843,92.3875796322
10099456.7355,62.4797130492
19199116.6889,103.224043595
647203.14246,114.417660875
3732066.90549,77.7434506488
157971.341157,94.9662534916
27802.552787,94.3871810498
9994.31006225,102.598729057
70642.6416881,100.470969943
312124.11396,103.98291207
64200.0477445,66.4145393792
355172.756418,88.1474633566
260591.054503,108.831854231
13868.7006262,55.5370688698
2974488.54215,115.255551754
3436262.27139,86.4035120389
281443.630827,81.8594257865
1501439.85047,73.4515111148
206508.025444,93.4702491627
10153397.0884,88.5472625965
38382.6167849,100.969209256
581384.853815,104.917504654
53556.114497,130.524795529
329932.908364,76.9644851211
6874.50265197,68.5906777863
898416.383641,87.9387277205
29064.6138928,64.2998178423
149430.598195,84.3400397437
8219214.15072,135.450253935
6034783.92994,61.0431939776
92183.0066338,149.537792421
1278277.04828,103.685502907
127939.77037,98.0343759659
266578.158362,145.791375995
3226602.97686,88.1517036079
48985506.7703,90.6465070552
733823.381409,75.5610038704
44151.2243107,138.363176696
557008.80006,74.1387032461
1556865.07108,97.4628572163
141609.62341,113.342077677
1793776.80858,122.492806497
572699.603,82.9207592688
5732510.95807,130.818729343
31257.4632723,78.6220074953
1748761.62071,58.4450143426
672490.812769,81.1550633011
8489.12080227,125.676351374
6213729.19002,81.6286985085
4100905.53448,129.642728174
48102255.6424,99.8443195298
6641.72648432,85.9018823629
34997.1541911,76.9376594947
158081.653322,81.2935211605
671921.632974,84.9145800783
210439.546688,92.0620827601
18694387.5579,72.0360798151
45074.6659494,46.0457544431
7976.1514801,138.867597314
383512.994336,165.619904361
142021.523941,62.9157519435
62472.3253093,59.7199061865
5742709.45392,110.715331109
2855971.38801,92.7930270596
5774195.53128,114.659537213
2083744.91695,103.441567717
37503.8908712,104.074448127
265192.840604,100.104973904
72331.0476565,98.5710686314
5822.97426778,60.900549027
7343384.64713,64.0869893434
6730436.14901,98.1842750037
44376.5076271,155.06931988
2802257.60774,96.1183060167
1660893.87224,66.786407994
5270528.40245,112.693027742
598360.07503,68.069923165
717786.404657,104.854638261
2329969.49959,96.1799022035
13090.6727456,74.3616878511
727253.459717,75.593347337
473212.767018,79.3963614882
2034710.3385,95.3682857022
1727086.99837,102.080530616
47273666.9151,78.3072683299
9145.38185657,118.582945252
1161992.42441,77.0374567211
4339076.19811,106.412988605
633740.793404,101.709905486
63076.3051644,93.5403537155
882796.352164,129.71897091
3281318.16406,79.480919188
130555.365267,121.66351054
94798.9483834,81.1295570423
1478177.78571,93.3924257354
16027531.1624,84.5232554825
766207.394129,85.4008519163
563626.950326,102.593666917
346059.605517,82.7438597773
1384262.92018,61.5253967587
2262789.93486,119.659022836
10192.0446154,77.3192916746
14618.3446603,116.490420315
171189.231297,106.569012823
286204.693722,85.4355525993
524842.092794,136.209044832
80277.8610816,144.029652727
18446681.6086,66.2987704564
1421919.56778,110.270391166
245771.060657,100.395172426
1494797.60592,67.225264208
179422.604464,100.721769677
1043277.02473,95.8976369885
233598.926404,141.474517111
5434684.05257,75.2109145663
1136670.07826,71.4973894551
866929.832971,88.728120525
259823.752753,68.2043225584
20342138.1765,150.535180793
67337.5279715,72.046286089
56656.8498814,109.692764607
9001.29073132,89.8668415862
5172664.61563,62.7572917726
75562.4327975,76.9928438958
294851.328875,126.017897091
10700881.011,134.107925459
2248990.27848,88.7178464656
816615.26997,119.614324934
7581.87425048,91.3665984104
681606.908968,140.112740504
10017358.1427,107.183481941
13952632.7977,77.1694157856
25204633.4057,86.371319483
8107.36519738,113.511100809
20160.8343132,76.5761620946
140183.616328,56.9163468188
13071.441696,96.1084075077
4262498.59076,93.5328456723
120130.751059,94.2587153176
19224929.8153,113.808728669
1621131.03441,95.1956199356
50628418.0726,89.2102765231
12253584.4755,115.675905657
646252.555439,82.1473994234
47286.3166795,69.6074668089
241593.590261,111.443050389
465470.673571,124.002901637
587496.579497,77.3091694245
53995149.3814,73.6983534583
326742.928109,95.9873064763
21702.786395,110.018277345
270423.09064,84.6470708285
408033.66512,115.0174677
991862.26352,76.0150612008
6161222.86351,74.6957262773
726934.15076,62.094159679
20257.5375568,101.73590669
125792.847136,103.134539978
17787.7652476,100.859108056
219015.501139,59.6175200471
1696063.34343,53.6578396388
411590.03186,81.118739344
1839440.41733,91.6127531803
71660.4042166,72.0163134842
526040.053222,75.4650760571
67212.5600502,119.744307279
4846776.85583,106.011274114
175646.856906,83.5627259407
128613.446109,107.366326653
8046496.29092,112.379774468
97498.299094,166.477062618
1335002.02462,99.9103989371
4800538.16813,136.769886224
670663.368161,124.671257229
23801.616198,87.564980507
10129.0276834,105.140110076
1061731.34803,56.3626750379
529668.117744,89.242287492
3091.69562989,43.8483604767
195942.625743,103.676897005
195133.674069,74.6287209567
637703.062903,123.670202328
831149.705046,101.972939584
75237.2130518,79.5213551233
2991715.35916,82.3666317706
194483.844377,103.566960349
75616.8128843,122.155396834
1876426.69253,82.0349004277
9137931.53827,99.0202022201
153408.643571,75.3416328169
1936198.82638,105.928570188
137011.653761,87.1218854929
168265.253338,69.1119232246
1090809.92094,86.1673220548
724678.788582,82.7383024967
6015581.07973,121.660910865
5033420.9637,82.7108656509
230462.554992,74.0816383651
29487.1859948,80.8745033996
25224.8101861,74.6965073416
9204.10756621,86.2951255283
2496164.51184,86.5219095279
60564.3514422,112.452452216
27479757.923,67.7888886533
1026272.75813,67.219033994
2387436.88198,106.228780333
74340.3881466,47.6346625566
1139.27974334,59.8747865653
98146.522139,74.3362335467
1398195.35999,85.4341448445
40438.92542,71.1846976876
6332722.50305,79.6349175076
981944.668313,98.0718069828
253843.690159,96.9276897649
253119.846101,69.3666689564
223345.26388,117.374963789
11017.5442857,120.017609828
103945.791856,111.984635144
3973.54256237,129.272972948
45595.8455817,93.717751532
649148.914506,108.059190059
961733.936506,74.3819480961
102278.782398,101.74310877
215895.490946,105.110340422
11408486.2204,120.605461658
70165.9350212,65.7019410864
7603428.24408,106.526061258
1029755.12996,143.985906063
685472.680124,78.2946613548
101907.545302,79.6316229758
3470885.46373,95.8162751697
180671.70208,121.338760229
373390.349036,82.4183302468
774796.111529,98.1099130087
702728.132185,97.1284615062
3044964.78409,89.10166374
149626.658449,99.8193367825
434343.719543,89.8784674382
204860.38413,96.045053561
586259.369167,104.784226355
2815929.2589,98.9754964758
27486.8157442,126.284046859
670610.928284,59.7406216169
1812942.1962,82.8965105237
485791.282228,78.5594120438
5494853.12155,106.159475437
1156.89735676,74.8174193096
248432.082465,70.4388576776
205986.378986,80.2567946016
445293.485827,19016.2715457
7959271.10667,91.1058047714
2116885.52619,56.9578020976
147786.834094,89.5828673592
214749.644719,141.099798782
435592.2724,61.1157774045
155956.936876,86.4666623018
925426.692964,92.7485487668
158949.559926,78.5666504185
12742.260427,146.610955344
177625.873496,107.999395057
1070530.5274,140.86674013
17428.219765,136.709349025
1202932.87021,79.3410674068
2170675.90573,157.485205939
467496.159123,91.9011562606
79403.3510143,69.9670353794
29265832.7272,108.672358773
321702.378661,100.012497465
520121.875455,94.6177016854
1695.18491343,97.505064534
138269.832529,85.3711463555
39670.014072,143.209111292
110991.982101,77.3401479234
855872.965972,99.5811891996
190367.694187,77.8315553872
177273.737755,92.7074481428
19819.8381104,96.5982520536
11238.5618196,75.4460956041
6218.62401913,83.381984832
38203.3997805,109.539291951
40675.830702,127.984314279
15438.2365945,71.6024942539
834206.454741,95.8699506958
538658.076025,72.7850068081
419644.969643,130.0812079
5348.92871234,85.3283215962
12519869.6565,72.6072840576
97807.8000881,58.5952145017
292605.164528,81.7809067163
363109.517042,115.825233024
16437.3441043,84.5957144682
2736744.71437,76.8158381838
208405.829611,73.1980948866
199550.996098,52.8281041676
1373147.74461,135.202507227
13914917.1765,100.886699025
152605.246079,135.533738994
9512323.15183,91.9072944004
106594.065664,110.689544831
16296.9592908,96.8494463385
44699.9660582,84.5590271972
15680.1495059,124.85339871
2598166.34757,71.8031167277
16633.2610454,71.3680572389
373051.051315,134.611070514
188084.789927,86.4441715489
8046.28697648,110.974338541
9776.85153491,76.5432965628
713838.167,102.052238603
1000481.13183,100.559418121
2783912.93023,61.5264559385
4801.56186094,69.7879807262
211106.356356,64.0460275719
2841468.00069,92.5309115761
344799.506087,114.158708253
504703.710503,114.243742498
1411195.0311,86.4848732852
215295.587871,99.9816363792
374144.553486,76.3092481183
696764.754543,72.0129504026
252871.239333,77.2668764818
60415.5819629,57.479614291
623413.701378,69.3004540039
1940313.31374,86.9070888023
39125.0850349,136.170672499
11446.885941,86.7045598282
1029366.3763,92.9418229903
142730.681863,103.68254345
27022.0968217,67.778028203
983568.345734,138.763682144
90880.0777467,102.564861937
671987.574975,61.3449527903
9917434.03671,109.177662137
639.009409764,86.956111
40253.8336181,72.4853166521
2287822.65997,43.5148760979
1133065.37975,70067.5041964
3217784.41693,82.033372388
9440.07589515,90.2870381084
218507.205847,107.920262575
18836.8083848,124.556182026
38386727.6978,60.320281067
19797.5317588,69.958030395
204341.33001,92.3568095654
80653.1047127,112.081893321
97974.6135573,94.7657182083
24044.7162186,70.2580785315
21488.1249639,103.164477434
107643.015881,50232.0113566
74655479.3409,84.9938167178
805706126.644,120.091099605
35776.9341368,87.8050644155
42670.7117904,68.2926642656
1198751.23988,98.4758808732
12990.3390469,86.545381529
42163.0806177,118.266578986
551359.872204,86.3281805692
96207.3674672,107.001509884
2419829.48232,115.922450003
9833.34006844,83.0242514211
37466609.0982,58.6298544752
1559581.26326,72.9473936748
23395.9763877,103.394825505
133448.309923,90.3836572191
26585.3103094,83.9583048263
237094.115321,119.622296358
3707426.30778,100.52601206
279776.693116,99.2828123987
921758.275925,84.7102565615
5550.65260888,115.423556689
101928.978592,66.8103139033
11251736.0573,85187.2995888
407664.02859,100.326181909
3370546.52029,97.5406063999
286003.758544,85.1661377326
36717.5147046,89.2837559739
20103133.446,128.798241461
589045.150905,67.7969154596
248957.348772,90.6672413338
1961433.4406,87.042197572
1542.63456621,94.6184465153
24141755.4738,138.515692696
10885.1957731,100.097985969
5403766.494,72.2785006667
31915.4173065,94.4150332732
3698.52686194,62.5682940405
246816.757852,94.4190215656
1014828.86187,78.2790963844
1233698.57534,55.5852771376
2361984.31284,54.0166589605
598798.889832,67.4840776005
3932371.3171,87.5698032853
83149.5789953,78.1519164316
232867.421114,95.917571158
730828.431917,105.286219529
2435181.79295,107.101214443
1033903.86427,106.306974997
66774.0277297,96.7751140286
1157554.43628,92.8255942753
11324504.8396,94.0083668206
1543912.57891,79.497590349
5418517.71471,123.452598521
9603509.19995,63.2174738846
7804233.77927,97.8538945844
938997.952895,75.3415849334
594464.4274,98.7422072975
98166.7797428,79.6261763125
46900.4496124,97.1605935436
146493.667674,67.0023503426
282438.300496,74.5731632449
22045.7820691,99.1639023738
347771.382891,62.1598628039
18411618.61,85.2688045154
37705.5402676,103.035720527
310270.369035,92.920084925
20448036.5722,77.3678368975
101466.656084,76.8825283445
2549203.15512,93.6279020559
1178745.08179,107.803006136
134329.738038,97.4470086609
1754817.76104,81.104961077
235650174.171,71.6785278544
297378.532802,89.3522778986
3512321.07052,124.306375997
